,8306.T,8316.T,8411.T,8331.T,8308.T,8309.T,8304.T,8354.T,8377.T,8359.T,8253.T,8601.T,8604.T,8697.T,8002.T,8031.T,8053.T,8058.T,"('8306.T', '8306.T')","('8316.T', '8316.T')","('8411.T', '8411.T')","('8331.T', '8331.T')","('8308.T', '8308.T')","('8309.T', '8309.T')","('8304.T', '8304.T')","('8354.T', '8354.T')","('8377.T', '8377.T')","('8359.T', '8359.T')","('8253.T', '8253.T')","('8601.T', '8601.T')","('8604.T', '8604.T')","('8697.T', '8697.T')","('8002.T', '8002.T')","('8031.T', '8031.T')","('8053.T', '8053.T')","('8058.T', '8058.T')","('8306.T', '8306.T').1","('8316.T', '8316.T').1","('8411.T', '8411.T').1","('8331.T', '8331.T').1","('8308.T', '8308.T').1","('8309.T', '8309.T').1","('8304.T', '8304.T').1","('8354.T', '8354.T').1","('8377.T', '8377.T').1","('8359.T', '8359.T').1","('8253.T', '8253.T').1","('8601.T', '8601.T').1","('8604.T', '8604.T').1","('8697.T', '8697.T').1","('8002.T', '8002.T').1","('8031.T', '8031.T').1","('8053.T', '8053.T').1","('8058.T', '8058.T').1"
2024-02-22,1379.0081787109375,2473.791748046875,2518.641357421875,1108.544921875,770.633544921875,2704.6005859375,2285.583740234375,3350.175048828125,1568.8001708984375,810.6317138671875,2594.24169921875,992.7442626953124,766.4915771484375,1807.5653076171875,2306.478515625,3035.1259765625,3320.1357421875,3032.223876953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-26,1402.145751953125,2513.330810546875,2533.817138671875,1118.774658203125,788.5088500976562,2739.63037109375,2247.327392578125,3447.788818359375,1560.3907470703125,802.2964477539062,2611.500244140625,997.730712890625,763.064453125,1822.4119873046875,2355.935791015625,3078.57177734375,3327.503662109375,3078.873779296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-27,1422.0443115234375,2577.083740234375,2572.44482421875,1118.774658203125,795.44970703125,2786.033935546875,2276.2529296875,3520.53857421875,1574.87353515625,816.4022827148438,2580.6162109375,1009.0633544921876,771.5420532226562,1789.9351806640625,2321.7314453125,3081.37451171875,3275.928955078125,3049.950927734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-28,1407.6988525390625,2547.04638671875,2549.4521484375,1134.5843505859375,786.4170532226562,2765.107177734375,2342.968017578125,3570.266357421875,1602.904541015625,835.4544677734375,2606.958251953125,1000.4505004882812,775.6905517578125,1801.5340576171875,2318.958251953125,3057.549560546875,3249.220458984375,3000.50244140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-29,1427.1343994140625,2557.46728515625,2576.1240234375,1132.7244873046875,775.863037109375,2765.107177734375,2564.57470703125,3576.71240234375,1611.7808837890625,840.2174682617188,2645.10888671875,999.090576171875,767.30322265625,1815.9166259765625,2285.21630859375,3061.287109375,3229.8798828125,2990.239501953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-01,1453.511474609375,2589.956787109375,2610.613525390625,1165.739013671875,801.8202514648438,2852.454833984375,2501.591552734375,3702.873291015625,1658.0321044921875,868.154541015625,2705.06005859375,999.997314453125,785.6110229492188,1872.0550537109373,2315.722900390625,3136.0322265625,3272.244873046875,3049.01806640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-04,1452.1231689453125,2593.328369140625,2607.854248046875,1140.6292724609375,802.8660888671875,2837.89697265625,2355.56494140625,3619.993896484375,1633.2713623046875,852.3082885742188,2688.709716796875,992.7442626953124,791.74365234375,1889.2213134765625,2303.705322265625,3134.16357421875,3263.03515625,3039.68798828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-05,1477.57470703125,2642.98193359375,2646.941650390625,1141.0943603515625,822.3577270507812,2900.678466796875,2355.09814453125,3706.556884765625,1656.1634521484375,851.7586669921875,2703.697265625,1019.0361938476562,817.7172241210938,1903.1397705078125,2322.19384765625,3184.149658203125,3298.953369140625,3066.744873046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-06,1488.218017578125,2688.957275390625,2697.986083984375,1144.814208984375,846.22314453125,2897.03857421875,2444.674072265625,3778.38623046875,1724.839111328125,863.9410400390625,2764.1025390625,1009.0633544921876,827.9984741210938,1887.8294677734373,2354.549072265625,3200.032958984375,3303.55810546875,3066.744873046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-07,1496.0848388671875,2733.400634765625,2757.767822265625,1150.8592529296875,862.1016845703125,2969.82861328125,2498.792724609375,3837.322509765625,1797.2525634765625,909.3731689453124,2786.811279296875,1014.5030517578124,828.719970703125,1894.788818359375,2345.3046875,3150.51416015625,3298.0322265625,3044.353271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
