,6758.T,6861.T,8035.T,6702.T,6723.T,6645.T,6503.T,6301.T,6367.T,6594.T,6920.T,6954.T,6971.T,6976.T,4063.T,6981.T,6770.T,6752.T,6753.T,6857.T,"('6758.T', '6758.T')","('6861.T', '6861.T')","('8035.T', '8035.T')","('6702.T', '6702.T')","('6723.T', '6723.T')","('6645.T', '6645.T')","('6503.T', '6503.T')","('6301.T', '6301.T')","('6367.T', '6367.T')","('6594.T', '6594.T')","('6920.T', '6920.T')","('6954.T', '6954.T')","('6971.T', '6971.T')","('6976.T', '6976.T')","('4063.T', '4063.T')","('6981.T', '6981.T')","('6770.T', '6770.T')","('6752.T', '6752.T')","('6753.T', '6753.T')","('6857.T', '6857.T')","('6758.T', '6758.T').1","('6861.T', '6861.T').1","('8035.T', '8035.T').1","('6702.T', '6702.T').1","('6723.T', '6723.T').1","('6645.T', '6645.T').1","('6503.T', '6503.T').1","('6301.T', '6301.T').1","('6367.T', '6367.T').1","('6594.T', '6594.T').1","('6920.T', '6920.T').1","('6954.T', '6954.T').1","('6971.T', '6971.T').1","('6976.T', '6976.T').1","('4063.T', '4063.T').1","('6981.T', '6981.T').1","('6770.T', '6770.T').1","('6752.T', '6752.T').1","('6753.T', '6753.T').1","('6857.T', '6857.T').1"
2025-04-10,3502.88232421875,57846.89453125,19302.4296875,2819.0166015625,1659.72802734375,3994.017578125,2607.951904296875,3968.45947265625,16053.1259765625,2162.0,11927.2568359375,3458.268310546875,1584.6700439453125,1966.1259765625,3982.491455078125,2050.60498046875,1310.5404052734375,1541.4779052734375,803.0999755859375,5891.16943359375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-11,3243.6669921875,55568.67578125,19277.890625,2728.875,1669.10498046875,3903.2666015625,2564.97998046875,3826.21044921875,15532.5908203125,2087.5,11774.658203125,3347.603515625,1564.6295166015625,1947.5867919921875,3795.230224609375,1958.3546142578125,1286.765380859375,1459.5992431640625,786.7000122070312,5620.712890625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-14,3271.4755859375,55974.79296875,19538.00390625,2749.07080078125,1638.9998779296875,3970.59814453125,2540.283447265625,3907.495361328125,15566.96484375,2142.5,11873.1083984375,3359.46044921875,1599.8226318359375,2064.676025390625,3867.781494140625,1990.740478515625,1363.4278564453125,1472.3468017578125,823.5999755859375,5897.15771484375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-15,3342.983154296875,56856.36328125,19621.4375,2814.091064453125,1648.870361328125,4006.703125,2537.813720703125,3962.6533203125,15537.5009765625,2146.0,11764.8134765625,3401.94775390625,1605.1993408203125,2079.80029296875,3849.153564453125,2009.38671875,1360.5166015625,1490.487548828125,841.7999877929688,5791.3701171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-16,3317.160888671875,56995.03515625,19326.970703125,2825.912841796875,1579.283203125,4022.31640625,2462.242431640625,3910.398681640625,15566.96484375,2064.5,11715.587890625,3319.9375,1595.912353515625,2033.452392578125,3787.38671875,2002.0263671875,1354.694091796875,1449.3031005859375,813.5,5412.13134765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-17,3414.49072265625,57113.8984375,19444.7578125,2825.912841796875,1605.4400634765625,4080.865234375,2532.380615234375,3938.46142578125,16033.4833984375,2095.0,12202.9169921875,3422.697509765625,1602.7554931640625,2046.625,3785.42578125,2045.207275390625,1361.487060546875,1470.3856201171875,818.9000244140625,5600.7529296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-18,3442.29931640625,57599.26171875,19155.1953125,2881.081298828125,1582.244384765625,4127.70458984375,2550.162109375,3913.3017578125,15974.5537109375,2129.0,12089.69921875,3403.924072265625,1616.9305419921875,2035.4036865234373,3725.61962890625,2064.34423828125,1375.5579833984375,1520.3953857421875,840.7999877929688,5474.00732421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-21,3353.907958984375,57539.83203125,19071.76171875,2876.648193359375,1540.294677734375,4070.13134765625,2495.829833984375,3762.343505859375,15714.2861328125,2090.0,12030.62890625,3349.579833984375,1595.912353515625,1987.59228515625,3692.285400390625,2000.55419921875,1380.895263671875,1481.662353515625,840.9000244140625,5425.10546875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-22,3324.113037109375,56737.5,18826.37109375,2836.74951171875,1559.542236328125,3956.936767578125,2478.048095703125,3753.63427734375,15620.9833984375,2094.0,11676.2080078125,3369.34130859375,1597.378662109375,1926.1204833984373,3652.087890625,1990.740478515625,1366.8243408203125,1490.9779052734375,834.2999877929688,5380.19580078125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-23,3512.81396484375,58193.578125,19287.70703125,2897.336181640625,1605.4400634765625,4053.542236328125,2526.453369140625,3841.693359375,15905.8037109375,2184.0,12163.537109375,3455.303955078125,1631.10546875,2027.1099853515625,3711.893798828125,2035.8841552734373,1391.5697021484375,1520.3953857421875,835.5,5546.86083984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-24,3503.87548828125,59223.73046875,20009.154296875,2895.365966796875,1648.3768310546875,4085.744384765625,2516.57470703125,3862.982177734375,15699.5546875,2232.0,12266.91015625,3499.767333984375,1624.7510986328125,2071.994384765625,3846.21240234375,2101.146240234375,1386.2325439453125,1529.2205810546875,829.0,5722.50830078125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-25,3510.827392578125,60729.33203125,20858.20703125,3034.272705078125,1751.5238037109375,4191.13232421875,2614.373046875,3904.592529296875,15738.83984375,2510.5,12970.8291015625,3675.64501953125,1640.88134765625,2177.862548828125,3966.8046875,2178.67578125,1393.9957275390625,1552.754638671875,839.7000122070312,5987.97509765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-28,3495.93017578125,60313.30859375,20809.12890625,3098.3076171875,1698.2230224609375,4125.7529296875,2588.194580078125,3993.619140625,15832.1435546875,2550.5,12685.3232421875,3661.81201171875,1656.033935546875,2094.4365234375,4228.578125,2159.538818359375,1387.202880859375,1575.30810546875,841.7000122070312,5698.55615234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-30,3745.2138671875,59273.25390625,20833.66796875,3104.21875,1650.844482421875,4127.70458984375,2726.989013671875,3968.45947265625,16004.0185546875,2533.0,13084.0478515625,3610.431884765625,1654.0787353515625,2104.681640625,4245.24560546875,2172.787353515625,1405.155517578125,1609.13818359375,845.0,5851.24951171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-01,3637.952392578125,61343.4609375,20818.943359375,3142.6396484375,1720.431640625,4160.88232421875,2808.9814453125,4005.2314453125,16156.2509765625,2564.0,13054.51171875,3622.288818359375,1646.258056640625,2133.46630859375,4328.58203125,1894.5645751953125,1341.1083984375,1636.5946044921875,841.2999877929688,6254.43994140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-02,3706.480712890625,62244.83984375,20750.236328125,3107.174072265625,1710.5611572265625,4232.11669921875,2776.38232421875,4118.44970703125,16951.787109375,2618.5,13024.9775390625,3675.64501953125,1665.8099365234375,2132.002685546875,4439.3701171875,1953.9383544921875,1355.66455078125,1654.2451171875,852.9000244140625,6324.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-07,3556.51318359375,62829.25390625,21501.130859375,3167.268310546875,1693.2877197265625,4150.1484375,2745.758544921875,4063.2919921875,16598.21484375,2621.5,13207.1103515625,3608.455810546875,1663.3658447265625,2083.703369140625,4268.7763671875,2007.4239501953125,1314.4219970703125,1649.3421630859375,858.5,6337.2734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-08,3476.06689453125,62601.4296875,21942.833984375,3217.51123046875,1690.3265380859375,4148.19677734375,2777.3701171875,4061.357177734375,16608.037109375,2580.0,13738.7421875,3577.825439453125,1654.0787353515625,2096.387939453125,4294.26708984375,1968.1685791015625,1298.8955078125,1666.50244140625,863.5999755859375,6573.798828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-09,3558.49951171875,62502.37890625,22139.146484375,3308.145263671875,1788.5382080078125,3922.782958984375,2812.932861328125,4120.38525390625,15714.2861328125,2609.0,13861.8046875,3666.75244140625,1697.0926513671875,2148.590087890625,4348.1904296875,1992.21240234375,1333.830322265625,1701.803466796875,877.9000244140625,6681.58203125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-12,3567.43798828125,62819.34765625,22467.970703125,3279.575927734375,1842.826171875,3996.945068359375,2822.8115234375,4163.9306640625,15861.6083984375,2663.5,14546.03515625,3734.9296875,1722.5098876953125,2185.66845703125,4406.03564453125,2032.93994140625,1344.0196533203125,1668.953857421875,937.4000244140624,7285.36962890625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13,3629.013671875,63661.30078125,23557.50390625,3239.1845703125,1848.7484130859373,4109.1640625,2808.487548828125,4311.0185546875,16445.982421875,2765.5,14703.5556640625,3938.473388671875,1779.2099609375,2322.272705078125,4617.80810546875,2090.35107421875,1372.16162109375,1659.1480712890625,812.5999755859375,7133.67431640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-14,3762.09765625,62987.73828125,23778.35546875,3212.58544921875,1870.9571533203125,4039.881103515625,2784.779052734375,4292.63232421875,16013.83984375,2794.0,15382.8623046875,3888.08154296875,1752.326416015625,2297.391357421875,4539.37353515625,2044.7166748046875,1334.8006591796875,1596.8809814453125,790.2000122070312,7480.97705078125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-15,3656.822509765625,62650.95703125,23685.107421875,3258.8876953125,1865.5283203125,3896.43603515625,2802.066650390625,4171.67236328125,15817.4111328125,2861.5,15062.8984375,3900.926513671875,1721.5322265625,2453.0224609375,4555.06005859375,1998.100830078125,1311.025634765625,1565.011962890625,777.2000122070312,7398.14306640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-16,3578.36279296875,63344.328125,23032.369140625,3265.78369140625,1799.889404296875,3799.830078125,2899.370849609375,4195.8642578125,15743.7509765625,2797.0,14590.3369140625,3869.30810546875,1755.7479248046875,2497.90673828125,4597.21875,1987.3055419921875,1318.3037109375,1588.0556640625,765.9000244140625,7258.423828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-19,3585.314697265625,63463.19140625,22639.7421875,3275.63525390625,1766.8231201171875,3768.60400390625,2888.010498046875,4204.57373046875,15655.357421875,2787.5,13837.1923828125,3748.7626953125,1748.9049072265625,2419.847412109375,4483.4892578125,2042.2630615234373,1314.9072265625,1579.720703125,765.0,7051.8388671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-20,3751.1728515625,62512.28515625,22914.580078125,3193.867431640625,1801.3699951171875,3759.821533203125,2904.31005859375,4212.3154296875,15591.5185546875,2766.5,13940.5654296875,3845.59423828125,1721.0435791015625,2419.359375,4487.4111328125,2026.5609130859373,1306.6588134765625,1565.011962890625,759.9000244140625,7260.419921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-21,3645.897705078125,61511.8515625,22816.42578125,3151.506103515625,1741.6533203125,3773.483154296875,2873.6865234375,4220.056640625,15581.697265625,2732.5,13930.7197265625,3887.093505859375,1705.8909912109375,2361.302734375,4477.60693359375,2039.31884765625,1332.374755859375,1547.3614501953125,750.0,6995.951171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-22,3629.013671875,60818.48046875,22261.841796875,3149.53564453125,1713.5223388671875,3700.296875,2916.658447265625,4185.2197265625,15498.21484375,2675.0,13975.0234375,3858.439208984375,1689.7607421875,2323.736572265625,4467.80224609375,2040.3004150390625,1315.877685546875,1539.0264892578125,736.5,6770.40380859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-23,3657.815673828125,60749.14453125,22335.45703125,3270.70947265625,1754.978515625,3686.635498046875,2949.751708984375,4163.9306640625,15537.5009765625,2707.5,13940.5654296875,3859.42724609375,1676.074462890625,2291.049072265625,4451.13525390625,2014.7843017578125,1320.729736328125,1592.9586181640625,721.0999755859375,6801.341796875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-26,3714.42578125,61323.65234375,22924.396484375,3286.471923828125,1722.8992919921875,3705.17578125,2974.447998046875,4209.412109375,15724.107421875,2768.0,14634.640625,3883.14111328125,1682.9176025390625,2273.973388671875,4508.98046875,2020.1820068359373,1299.3807373046875,1567.4635009765625,717.0999755859375,7086.7685546875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-27,3782.9541015625,61432.60546875,22767.345703125,3299.27880859375,1712.041748046875,3699.321044921875,3027.792724609375,4229.7333984375,15856.697265625,2789.5,14457.4296875,3900.926513671875,1690.24951171875,2313.4912109375,4508.0,2042.2630615234373,1300.35107421875,1547.8516845703125,719.7999877929688,7126.6884765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-28,3794.8720703125,60808.57421875,22737.900390625,3267.754150390625,1737.2115478515625,3712.982421875,2865.783447265625,4230.701171875,15856.697265625,2812.5,14767.5478515625,3845.59423828125,1702.4693603515625,2362.766357421875,4489.3720703125,2069.251220703125,1357.1201171875,1575.30810546875,735.0,7240.4599609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-29,3942.85302734375,61818.9140625,23704.73828125,3290.41259765625,1825.0592041015625,3703.224365234375,2908.26171875,4296.50341796875,16156.2509765625,2847.5,15033.36328125,3945.389892578125,1728.37548828125,2391.062744140625,4559.96240234375,2121.264404296875,1360.0313720703125,1638.5557861328125,742.5,7627.68212890625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-30,3783.947265625,60164.73046875,22575.943359375,3268.7392578125,1759.913818359375,3654.43359375,2868.7470703125,4279.0849609375,16288.8408203125,2810.0,14378.6689453125,3821.88037109375,1722.0211181640625,2369.108642578125,4550.158203125,2092.313720703125,1345.4752197265625,1635.614013671875,740.0999755859375,7352.2353515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-02,3776.001953125,58906.7578125,22188.224609375,3409.6162109375,1707.5999755859375,3631.98974609375,2845.03857421875,4196.83203125,15954.912109375,2747.0,13911.0302734375,3748.7626953125,1688.7830810546875,2293.000244140625,4496.23486328125,2029.995849609375,1336.25634765625,1603.2547607421875,711.2000122070312,7075.79052734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-03,3807.782958984375,58906.7578125,21987.00390625,3356.41796875,1740.1727294921875,3634.917236328125,2939.873046875,4199.7353515625,16131.697265625,2741.5,13965.177734375,3745.798583984375,1667.7650146484375,2312.515380859375,4488.39111328125,2029.995849609375,1361.487060546875,1590.9974365234375,703.0,7262.416015625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-04,3822.680419921875,58936.4765625,22085.16015625,3306.175048828125,1801.3699951171875,3634.917236328125,2943.82470703125,4230.701171875,16259.3759765625,2760.0,13728.896484375,3745.798583984375,1673.6304931640625,2359.839111328125,4487.4111328125,2039.31884765625,1391.08447265625,1615.021728515625,702.0,7402.13525390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-05,3764.083984375,57698.3125,22919.490234375,3303.2197265625,1842.3326416015625,3550.9970703125,2877.637939453125,4200.70263671875,16082.58984375,2712.0,14501.732421875,3683.549560546875,1674.1192626953125,2363.254150390625,4433.4873046875,2017.23779296875,1389.143798828125,1574.3275146484375,694.2000122070312,7740.4560546875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-06,3806.789794921875,57529.921875,23213.95703125,3326.86328125,1886.2564697265625,3561.730712890625,2884.058837890625,4325.53369140625,15989.2861328125,2702.5,14299.908203125,3680.58544921875,1672.1641845703125,2361.302734375,4436.4287109375,2042.7537841796875,1382.8360595703125,1537.0653076171875,685.4000244140625,7913.10888671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-09,3806.789794921875,57926.1328125,23415.177734375,3420.452880859375,1869.4765625,3610.521728515625,2974.447998046875,4333.275390625,16018.7509765625,2725.0,14659.2529296875,3719.120361328125,1657.0115966796875,2353.008544921875,4443.2919921875,2066.7978515625,1382.8360595703125,1507.157470703125,675.0999755859375,8297.337890625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-10,3774.015625,59481.265625,23302.298828125,3422.42333984375,1914.8809814453125,3701.272705078125,2934.933837890625,4327.46875,16274.107421875,2841.0,14669.09765625,3764.572021484375,1653.5899658203125,2377.40234375,4504.07861328125,2081.5185546875,1390.1141357421875,1514.5118408203125,681.4000244140625,8287.357421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-11,3721.3779296875,59778.42578125,24421.279296875,3427.348876953125,1953.3759765625,3775.434814453125,2887.516357421875,4317.79248046875,16195.537109375,2894.5,15077.6669921875,3787.297607421875,1679.9847412109375,2405.211181640625,4580.5517578125,2123.2275390625,1412.9188232421875,1507.647705078125,681.5999755859375,8324.283203125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12,3748.193115234375,58837.421875,24539.06640625,3403.705322265625,1934.6219482421875,3771.531494140625,2890.97412109375,4285.85888671875,16190.6259765625,2877.0,14944.7587890625,3764.572021484375,1668.7425537109375,2356.423828125,4466.822265625,2099.67431640625,1373.1319580078125,1489.997314453125,677.0999755859375,8286.359375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-13,3709.4599609375,57430.87109375,23361.19140625,3416.51220703125,1886.2564697265625,3699.321044921875,2881.095458984375,4258.763671875,16288.8408203125,2859.5,14368.8232421875,3775.440673828125,1654.0787353515625,2274.94921875,4347.2099609375,2042.2630615234373,1328.4930419921875,1469.405029296875,664.7999877929688,8486.95703125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-16,3710.453125,57331.81640625,23572.228515625,3412.571533203125,1841.3455810546875,3725.66796875,2919.6220703125,4323.5986328125,15984.375,2887.5,14590.3369140625,3804.094970703125,1668.7425537109375,2276.412841796875,4347.2099609375,2045.207275390625,1331.889404296875,1474.3079833984375,673.4000244140625,9304.3154296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-17,3725.3505859375,56450.24609375,24264.228515625,3454.93310546875,1875.3988037109373,3689.56298828125,2968.52099609375,4319.7275390625,15812.5,2931.5,15176.1171875,3797.178466796875,1667.7650146484375,2299.3427734375,4391.3291015625,2068.269775390625,1368.2799072265625,1468.9146728515625,674.7999877929688,9530.8603515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-18,3757.131591796875,57401.15234375,24278.953125,3442.126220703125,1844.3067626953125,3750.0634765625,2992.229736328125,4337.14599609375,15930.3583984375,2877.5,15899.7265625,3792.238037109375,1687.8055419921875,2301.29443359375,4430.54638671875,2086.425537109375,1378.9544677734375,1492.44873046875,673.9000244140625,9643.6337890625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-19,3664.767822265625,55865.8359375,23557.50390625,3430.30419921875,1909.9456787109373,3750.0634765625,2973.46044921875,4297.47119140625,15768.3046875,2870.0,15446.85546875,3696.394775390625,1666.298583984375,2212.50146484375,4343.28857421875,2042.7537841796875,1362.942626953125,1473.817626953125,676.5,9412.0986328125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-20,3582.335205078125,55647.91796875,23542.78125,3359.373291015625,1907.47802734375,3745.184326171875,2970.496826171875,4265.53759765625,15773.21484375,2872.0,16214.767578125,3668.728515625,1651.14599609375,2269.0947265625,4321.71875,2025.0888671875,1365.36865234375,1454.2060546875,675.9000244140625,9811.296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-23,3505.86181640625,55340.85546875,23267.943359375,3291.39794921875,1929.6866455078125,3707.127685546875,2936.41552734375,4281.0205078125,16038.3935546875,2869.0,15948.9521484375,3667.740478515625,1652.1236572265625,2246.652587890625,4284.462890625,2012.330810546875,1368.7650146484375,1444.400146484375,664.0999755859375,9690.5400390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24,3559.49267578125,55538.9609375,24116.99609375,3321.9375,1909.4521484375,3722.740478515625,2972.47265625,4328.43701171875,16131.697265625,2887.0,18070.556640625,3701.3349609375,1653.5899658203125,2277.388671875,4328.58203125,2037.356201171875,1382.8360595703125,1471.3662109375,669.5999755859375,9843.2333984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-25,3604.184814453125,54855.49609375,24902.24609375,3317.996826171875,1945.9730224609373,3742.2568359375,3030.75634765625,4369.0791015625,16112.0546875,2917.0,18503.736328125,3724.060791015625,1672.1641845703125,2440.337890625,4410.93798828125,2055.021240234375,1425.5340576171875,1483.1331787109375,679.2999877929688,10169.578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-26,3647.884033203125,56489.87109375,25893.623046875,3329.81884765625,1713.02880859375,3759.821533203125,2997.1689453125,4429.07568359375,15925.447265625,2887.0,18902.4609375,3800.142822265625,1677.5408935546875,2461.316650390625,4493.29345703125,2078.574462890625,1505.5931396484375,1473.817626953125,684.4000244140625,10678.5556640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-27,3764.083984375,57876.60546875,27007.697265625,3410.601318359375,1742.1468505859375,3759.821533203125,3086.076416015625,4539.3916015625,16053.1259765625,2778.0,19459.001953125,3866.34375,1686.8280029296875,2500.833984375,4645.259765625,2123.2275390625,1517.7232666015625,1500.78369140625,694.9000244140625,10563.7861328125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-30,3704.494140625,57292.1953125,27169.654296875,3462.814453125,1765.8360595703125,3799.830078125,3073.234130859375,4583.904296875,16720.982421875,2805.0,19324.595703125,3893.02197265625,1694.648681640625,2473.513427734375,4678.59423828125,2113.904296875,1506.5634765625,1525.29833984375,701.4000244140625,10633.6455078125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-01,3615.109619140625,56113.46484375,26570.90234375,3432.27490234375,1749.05615234375,3682.73193359375,3103.85791015625,4536.48828125,16529.46484375,2743.5,18687.412109375,3845.59423828125,1680.4736328125,2425.70166015625,4642.318359375,2077.593017578125,1476.480712890625,1514.5118408203125,694.0999755859375,10743.42578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-02,3650.86328125,55469.62109375,26094.84375,3346.566162109375,1791.4993896484375,3605.642822265625,3043.598388671875,4515.19873046875,17290.626953125,2709.0,18702.345703125,3809.035400390625,1666.298583984375,2432.531982421875,4680.55517578125,2061.890625,1459.983642578125,1501.2740478515625,685.5,10404.1064453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-03,3631.993408203125,55499.33984375,26551.271484375,3318.982177734375,1877.3729248046875,3615.40087890625,3018.90185546875,4575.1953125,17300.447265625,2720.0,18806.8828125,3845.59423828125,1659.9442138671875,2538.88818359375,4727.615234375,2116.357666015625,1471.6287841796875,1489.0167236328125,689.5999755859375,10508.896484375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04,3662.781494140625,56460.15234375,26673.966796875,3403.705322265625,1869.9700927734373,3551.97265625,3047.5498046875,4581.96923828125,17585.26953125,2659.0,18572.91796875,3852.5107421875,1636.482177734375,2510.591552734375,4778.59765625,2090.841796875,1453.676025390625,1482.6429443359375,685.4000244140625,10653.60546875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-07,3657.815673828125,56262.046875,26624.88671875,3401.73486328125,1829.5009765625,3418.285888671875,3018.90185546875,4549.06787109375,17590.1796875,2636.0,18553.005859375,3721.0966796875,1608.6209716796875,2427.653076171875,4729.576171875,2047.1700439453125,1434.267822265625,1457.1478271484375,668.0999755859375,10663.5859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-08,3645.897705078125,56192.70703125,26762.306640625,3348.53662109375,1879.3470458984373,3696.3935546875,3028.780517578125,4619.70849609375,17835.71484375,2655.5,18682.43359375,3702.3232421875,1614.4864501953125,2512.05517578125,4694.28125,2082.00927734375,1463.8653564453125,1434.59423828125,658.5,10933.044921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-09,3645.897705078125,55746.97265625,26673.966796875,3238.199462890625,1918.8291015625,3942.29931640625,3078.173583984375,4687.4462890625,17771.876953125,2678.0,18732.212890625,3754.691162109375,1625.7286376953125,2542.791259765625,4631.53369140625,2112.9228515625,1491.036865234375,1431.1622314453125,661.9000244140625,10957.994140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-10,3582.335205078125,54954.546875,26266.6171875,3209.630126953125,1868.489501953125,3738.353759765625,3058.41650390625,4636.1591796875,17786.607421875,2666.5,18652.56640625,3689.47802734375,1591.0242919921875,2512.54296875,4558.982421875,2091.33251953125,1482.7884521484375,1419.8856201171875,639.2999877929688,11222.462890625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-11,3575.383056640625,55053.6015625,26502.19140625,3139.68408203125,1903.0362548828125,3870.089111328125,3030.75634765625,4673.89892578125,18754.01953125,2708.5,19180.234375,3774.45263671875,1600.80029296875,2566.697021484375,4603.1015625,2128.625,1501.71142578125,1419.8856201171875,659.0999755859375,11302.302734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-14,3564.458251953125,54409.7578125,25996.6875,3159.386962890625,1905.9974365234373,3778.3623046875,3029.7685546875,4685.51123046875,18542.859375,2665.5,18587.8515625,3703.311279296875,1589.5579833984375,2497.90673828125,4565.84521484375,2083.971923828125,1474.5399169921875,1408.1185302734375,651.5,11491.921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-15,3541.615478515625,55212.0859375,26904.6328125,3145.594970703125,1850.22900390625,3752.01513671875,3077.185546875,4675.833984375,18061.609375,2706.5,18986.091796875,3687.501953125,1571.96142578125,2481.3193359375,4546.23681640625,2099.67431640625,1471.1434326171875,1405.1767578125,643.5999755859375,11696.51171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
