Date,JPY=X,^TNX,^VIX,^SOX,CL=F,HG=F,NG=F,GC=F,^GSPC,^IXIC,000001.SS,^GDAXI,ZIM
2023-12-25,142.3419952392578,,,,,,,,,,2918.81298828125,,
2023-12-26,142.22999572753906,3.885999917984009,12.989999771118164,4207.4501953125,75.56999969482422,3.8954999446868896,2.549999952316284,2058.199951171875,4774.75,15074.5703125,2898.8798828125,,6.131398677825928
2023-12-27,142.46099853515625,3.7890000343322754,12.43000030517578,4214.58984375,74.11000061035156,3.94350004196167,2.61899995803833,2081.89990234375,4781.580078125,15099.1796875,2914.614013671875,16742.0703125,6.053635120391846
2023-12-28,141.3990020751953,3.849999904632568,12.470000267028809,4208.68017578125,71.7699966430664,3.913000106811523,2.556999921798706,2073.89990234375,4783.35009765625,15095.1396484375,2954.7041015625,16701.55078125,5.8442702293396
2023-12-29,141.42999267578125,3.865999937057495,12.449999809265137,4175.47021484375,71.6500015258789,3.880500078201294,2.513999938964844,2062.39990234375,4769.830078125,15011.349609375,2974.93505859375,16751.640625,5.904088497161865
2024-01-01,140.95199584960938,,,,,,,,,,,,
2024-01-02,141.12600708007812,3.946000099182129,13.199999809265137,4023.0400390625,70.37999725341797,3.86899995803833,2.568000078201294,2064.39990234375,4742.830078125,14765.9404296875,2962.27587890625,16769.359375,6.693692207336426
2024-01-03,142.15499877929688,3.9070000648498535,14.039999961853027,3941.2099609375,72.69999694824219,3.847500085830689,2.6679999828338623,2034.199951171875,4704.81005859375,14592.2099609375,2967.2470703125,16538.390625,7.333751678466797
2024-01-04,142.99899291992188,3.990999937057495,14.130000114440918,3908.85009765625,72.19000244140625,3.8310000896453857,2.821000099182129,2042.300048828125,4688.68017578125,14510.2998046875,2954.34912109375,16617.2890625,8.141302108764648
2024-01-05,144.76499938964844,4.041999816894531,13.350000381469728,3933.489990234375,73.80999755859375,3.794500112533569,2.8929998874664307,2042.4000244140625,4697.240234375,14524.0703125,2929.179931640625,16594.2109375,8.727522850036621
2024-01-08,144.71600341796875,4.001999855041504,13.079999923706056,4062.47998046875,70.7699966430664,3.799499988555908,2.9800000190734863,2026.5999755859373,4763.5400390625,14843.76953125,2887.5380859375,16716.470703125,8.177192687988281
2024-01-09,144.22999572753906,4.019000053405762,12.760000228881836,4064.64990234375,72.23999786376953,3.748500108718872,3.190000057220459,2026.4000244140625,4756.5,14857.7099609375,2893.25,16688.359375,7.692662239074707
2024-01-10,144.42799377441406,4.03000020980835,12.6899995803833,4048.840087890625,71.37000274658203,3.7809998989105225,3.0390000343322754,2021.699951171875,4783.4501953125,14969.650390625,2877.701904296875,16689.810546875,7.710608005523682
2024-01-11,145.73399353027344,3.9769999980926514,12.4399995803833,4067.89990234375,72.0199966430664,3.77649998664856,3.0969998836517334,2014.300048828125,4780.240234375,14970.1904296875,2886.64990234375,16547.029296875,8.207100868225098
2024-01-12,145.04600524902344,3.950000047683716,12.699999809265137,4052.429931640625,72.68000030517578,3.740000009536743,3.312999963760376,2046.699951171875,4783.830078125,14972.759765625,2881.97705078125,16704.560546875,8.051573753356934
2024-01-15,145.1490020751953,,,,,,,,,,2886.2900390625,16622.220703125,
2024-01-16,145.79400634765625,4.065999984741211,13.84000015258789,4105.93994140625,72.4000015258789,3.766499996185303,2.900000095367432,2026.0,4765.97998046875,14944.349609375,2893.989013671875,16571.6796875,7.961846351623535
2024-01-17,147.24600219726562,4.105999946594238,14.789999961853027,4069.949951171875,72.55999755859375,3.732500076293945,2.869999885559082,2002.5999755859373,4739.2099609375,14855.6201171875,2833.614990234375,16431.689453125,8.308793067932129
2024-01-18,148.1179962158203,4.144000053405762,14.130000114440918,4206.52001953125,74.08000183105469,3.744999885559082,2.697000026702881,2018.5999755859373,4780.93994140625,15055.650390625,2845.780029296875,16567.349609375,8.207100868225098
2024-01-19,148.1280059814453,4.145999908447266,13.300000190734863,4375.64990234375,73.41000366210938,3.786999940872192,2.5190000534057617,2026.5,4839.81005859375,15310.9697265625,2832.279052734375,16555.130859375,7.698644638061523
2024-01-22,148.12100219726562,4.093999862670898,13.1899995803833,4386.60009765625,75.19000244140625,3.763999938964844,2.4189999103546143,2019.800048828125,4850.43017578125,15360.2900390625,2756.340087890625,16683.359375,7.860154151916504
2024-01-23,148.14199829101562,4.142000198364258,12.550000190734863,4415.259765625,74.37000274658203,3.7904999256134033,2.450000047683716,2023.699951171875,4864.60009765625,15425.9404296875,2770.97607421875,16627.08984375,8.248974800109863
2024-01-24,148.25100708007812,4.177999973297119,13.140000343322754,4483.330078125,75.08999633789062,3.882499933242798,2.6410000324249268,2013.9000244140625,4868.5498046875,15481.919921875,2820.77197265625,16889.919921875,8.41048526763916
2024-01-25,147.59100341796875,4.131999969482422,13.449999809265137,4472.259765625,77.36000061035156,3.865499973297119,2.571000099182129,2016.9000244140625,4894.16015625,15510.5,2906.10888671875,16906.919921875,8.254955291748047
2024-01-26,147.72300720214844,4.159999847412109,13.260000228881836,4342.10009765625,78.01000213623047,3.850500106811523,2.711999893188477,2016.800048828125,4890.97021484375,15455.3603515625,2910.222900390625,16961.390625,8.0396089553833
2024-01-29,148.13999938964844,4.091000080108643,13.600000381469728,4388.27001953125,76.77999877929688,3.872999906539917,2.490000009536743,2025.199951171875,4927.93017578125,15628.0400390625,2883.360107421875,16941.7109375,8.643776893615723
2024-01-30,147.46800231933594,4.059000015258789,13.3100004196167,4319.990234375,77.81999969482422,3.9065001010894775,2.07699990272522,2031.5,4924.97021484375,15509.900390625,2830.527099609375,16972.33984375,8.871087074279785
2024-01-31,147.36900329589844,3.9670000076293945,14.350000381469728,4260.919921875,75.8499984741211,3.902499914169312,2.0999999046325684,2048.39990234375,4845.64990234375,15164.009765625,2788.548095703125,16903.759765625,8.9727783203125
